,download_count,repo_name,license,org_name,path,download_link,output,input,starcoder-response,codebertscore,bleuscore
1417,6370,ansible_oracle_modules,,ari_stark,data/repos/ari_stark/ansible_oracle_modules/integration/targets/test_oracle_grant/tasks/remove_object_privileges.yml,https://old-galaxy.ansible.com/ari_stark/ansible_oracle_modules,"oracle_grant:
  service_name: XEPDB1
  username: SYS
  password: password
  mode: sysdba
  grantee: u_foo
  objects_privileges:
    dba_users:
    - select
  state: absent
register: _
failed_when: '_.failed or (

  not _.changed and

  ''dbms_random'' in _.ddls and

  ''dba_users'' not in _.ddls and

  ''read'' in _.ddls and

  ''select'' not in _.ddls)

  '
",name: remove this privilege from user,"name: remove this privilege from user

Answer: oracle_grant:
  service_name: XEPDB1
  username: SYS
  password: password
  mode: sysdba
  grantee: u_foo
  objects_privileges:
    dbms_random:
    - execute
  state: absent
register: _
failed_when: _.failed or not _.changed
",0.877175509929657,0.594959020897628
1418,13,postgresql,GPL-3.0-only,michaelrigart,data/repos/michaelrigart/postgresql/tasks/package.yml,https://old-galaxy.ansible.com/michaelrigart/postgresql,"apt:
  pkg: postgresql-client-9.4
  state: present
  update_cache: true
  cache_valid_time: 3600
when: postgresql_client_install
",name: install postgresql client,"name: install postgresql client

Answer: become: true
become_user: root
package:
  name: postgresql-client
  state: present
",0.8208006024360657,0.5552259802948234
1419,67,vuls,MIT,k-miyabe,data/repos/k-miyabe/vuls/tasks/setup-RedHat.yml,https://old-galaxy.ansible.com/k-miyabe/vuls,"yum: name= state=present
with_items:
- sqlite
- git
- gcc
- make
- wget
- go
- yum-plugin-changelog
- yum-utils
",name: Install packages required to Vuls.,"name: Install packages required to Vuls.io agent

Answer: package:
  name: ''
  state: present
with_items:
- unzip
- tar
",0.7593284845352173,0.31718553695291424
1420,254,install_check_mk_agent,GPL-2.0,kso512,data/repos/kso512/install_check_mk_agent/tasks/Debian-tasks.yml,https://old-galaxy.ansible.com/kso512/install_check_mk_agent,"template:
  owner: cmkagent
  group: cmkagent
  mode: 384
  src: authorized_keys.j2
  dest: /home/{{ install_check_mk_agent_user }}/.ssh/authorized_keys
tags:
- install-check-mk-agent
",name: Copy public key to .ssh/authorized_keys | TEMPLATE,"name: Copy public key to .ssh/authorized_keys | TEMPLATE

Answer: ansible.builtin.template:
  src: authorized_keys.j2
  dest: /home/checkmk/.ssh/authorized_keys
  owner: checkmk
  group: checkmk
  mode: '0644'
",0.8198312520980835,0.5390244629971954
1421,1362,logrotate,MIT,thorian93,data/repos/thorian93/logrotate/tasks/main.yml,https://old-galaxy.ansible.com/thorian93/logrotate,"ansible.builtin.package:
  name: logrotate
  state: present
",name: Install Prerequisites.,"name: Install Prerequisites.

Answer: package:
  name: ''
  state: present
loop: nfs-utils
register: network_access
until: network_access is success
retries: 10
delay: 2
",0.715596616268158,0.22595099405319866
1422,22,neo4j_role,Apache-2.0-Short,idealista,data/repos/idealista/neo4j_role/tasks/install.yml,https://old-galaxy.ansible.com/idealista/neo4j_role,"file:
  dest: /var/lib/neo4j
  owner: neo4j
  group: neo4j
  recurse: true
when: 'neo4j_force_reinstall or neo4j_check is failed or neo4j_check.content|b64decode
  != neo4j_version

  '
",name: neo4j | Fix permissions,"name: neo4j | Fix permissions

Answer: file:
  dest: ''
  owner: neo4j
  group: neo4j
  mode: 493
with_items:
- /opt/docker/neo4j
- /opt/docker/neo4j/conf
- /opt/docker/neo4j/data
- /opt/docker/neo4j/logs
",0.8171169757843018,0.4174775712460364
1423,29,basic-server-setup,,rickapichairuk,data/repos/rickapichairuk/basic-server-setup/tasks/main.yml,https://old-galaxy.ansible.com/rickapichairuk/basic-server-setup,"apt:
  name: python-software-properties
  state: latest
when: (ansible_facts['distribution'] == ""Ubuntu"" and ansible_facts['distribution_major_version']|int
  < 18)
",name: install python-software-properties on Ubuntu < 18,"name: install python-software-properties on Ubuntu < 18.04

Answer: apt:
  name: python-software-properties
  state: present
when: ansible_distribution == 'Ubuntu' and ansible_distribution_version is version('18.04',
  '<')
",0.8842017650604248,0.5303180261926144
1424,18626,librenms_containerized,"GPL-3.0-only,Apache-2.0-Short,Apache-2.0",nertwork,data/repos/nertwork/librenms_containerized/tasks/files.yml,https://old-galaxy.ansible.com/nertwork/librenms_containerized,"template:
  src: templates/distributed.php.j2
  dest: /data/librenms/conf.d//distributed.php
  owner: 999
  group: 999
  mode: 500
",name: Create distributed custom config,"name: Create distributed custom config directory

Answer: ansible.builtin.file:
  path: /etc/consul.d/config
  owner: consul
  group: consul
  mode: 488
  state: directory
",0.7490354776382446,0.3349901948679357
1425,141,archlinux,,dandyrow,data/repos/dandyrow/archlinux/paru/tasks/main.yml,https://old-galaxy.ansible.com/dandyrow/archlinux,"ansible.builtin.template:
  src: /templates/paru.j2
  dest: /etc/paru.conf
  mode: '0644'
",name: Configure Paru,"name: Configure Paru

Answer: ansible.builtin.template:
  src: paru.conf
  dest: ~{{ ansible_user_id }}/.config/paru/paru.conf
  owner: '{{ ansible_user_id }}'
  group: '{{ config_owner }}'
  mode: 448
",0.8262911438941956,0.3242353088210594
1426,51,moodle,,theprudents,data/repos/theprudents/moodle/tasks/moodle.yml,https://old-galaxy.ansible.com/theprudents/moodle,"get_url: url=""https://download.moodle.org/download.php/direct/stable30/moodle-latest-30.tgz""
  dest=""/opt/moodle/moodle-latest-30.tgz""
when: option_install_moodle == ""web""
",name: Moodle | Getting Moodle via Web,"name: Moodle | Getting Moodle via Web
  get_url:
    url: http://download.moodle.org/download.php/direct/stable{{ moodle_version }}/moodle-latest-{{
      moodle_version }}.zip
    dest: '{{ moodle_httpd_data_directory }}/moodle'
    mode: '0640'
  register: moodle_download_files
- name: Moodle | Installing Moodle
  command: php -f /tmp/moodle-latest-{{ moodle_version }}.zip/install.php
  args:
    chdir: '{{ moodle_httpd_data_directory }}/moodle'
    creates: '{{ moodle_httpd_data_directory }}/moodle/install.php'
",0.791877269744873,0.22622048769314923
1427,46,ansible_control_server,,ryezone_labs,data/repos/ryezone_labs/ansible_control_server/tasks/main.yml,https://old-galaxy.ansible.com/ryezone_labs/ansible_control_server,"include_tasks: create_certificate.yml
",name: Create wildcard certificate,"name: Create wildcard certificate
  ansible.builtin.command:
    cmd: 'certbot certonly --non-interactive --agree-tos --email john_doe@example.com
      --webroot -w /var/www/html -d ""www.example.com"" -d ""*.example.com"" --rsa-key-size
      4096 --keep-until-expiring --expand'
  args:
    creates: /etc/letsencrypt/live/www.example.com
- name: Copy certificate to remote server
  ansible.builtin.copy:
    src: /etc/letsencrypt/live/www.example.com/fullchain.pem
    dest: /home//.ssl/fullchain.pem
    owner: ''
    group: ''
    mode: 420
  become: true
- name: Copy certificate key to remote server
  ansible.builtin.copy:
    src: /etc/letsencrypt/live/www.example.com/privkey.pem
    dest: /home//.ssl/privkey.pem
    owner: ''
    group: ''
    mode: 416
  become: true
",0.5799826383590698,0.025510511437791046
1428,77,redis,"Apache-2.0-Short,Apache-2.0",kurron,data/repos/kurron/redis/tasks/main.yml,https://old-galaxy.ansible.com/kurron/redis,"become: true
command: systemctl status redis
",name: Dump Redis Status,"name: Dump Redis Status

Answer: template:
  src: templates/redis_status.j2
  dest: '{{ monitoring_user_home_dir }}/redis_status.txt'
  owner: monitor
when: include_redis_status_monitoring
",0.6826392412185669,0.08466554714985539
1429,76,ophidia-all,"Apache-2.0-Short,Apache-2.0",indigo-dc,data/repos/indigo-dc/ophidia-all/tasks/centos7.yml,https://old-galaxy.ansible.com/indigo-dc/ophidia-all,"command: /usr/bin/mysql-systemd-start pre
become: true
become_user: mysql
",name: RedHat | mysql prepare system tables,"name: RedHat | mysql prepare system tables

Answer: become: true
command: /usr/bin/mysql -u root -h localhost -e ""CREATE USER ''@'' IDENTIFIED
  BY ''pass''""
when: not check_passwd.stdout_lines
with_items:
- root
- root@localhost
",0.7374924421310425,0.22453445811114067
1430,33,php5,,leafnode,data/repos/leafnode/php5/tasks/main.yml,https://old-galaxy.ansible.com/leafnode/php5,"template: src=php_config.ini.j2 dest=/etc/php/5.6/cli/conf.d/php_config.ini
",name: Configure PHP CLI,"name: Configure PHP CLI

Answer: template:
  src: php.ini.j2
  dest: /etc/php/7.0/cli/php.ini
  mode: 420
  owner: root
  group: root
notify: restart php-fpm
",0.8324240446090698,0.2645716541882927
1431,111,argus,,trombik,data/repos/trombik/argus/tasks/install-FreeBSD.yml,https://old-galaxy.ansible.com/trombik/argus,"pkgng:
  name: '{{ __argus_package }}'
  state: present
",name: Install argus_package,"name: Install argus_package

Answer: apt:
  pkg: argus-core
  state: present
",0.8159499168395996,0.4913548087970417
1432,10,ansible_role_mysql,,mhmh9711,data/repos/mhmh9711/ansible_role_mysql/tasks/main.yml,https://old-galaxy.ansible.com/mhmh9711/ansible_role_mysql,"mysql_user:
  login_unix_socket: /var/run/mysqld/mysqld.sock
  name: ''
  password: ''
  priv: '*.*:ALL'
  state: present
  host: '%'
",name: create db user,"name: create db user

Answer: oracle_user:
  service_name: XEPDB1
  username: SYS
  password: password
  mode: sysdba
  schema_name: foo
  schema_password: pass
  state: present
register: _
failed_when: _.failed or 'identified by' not in _.ddls[0]
",0.7059321999549866,0.22204499076867146
1433,26,masscan,,ieguiguren,data/repos/ieguiguren/masscan/tasks/main.yml,https://old-galaxy.ansible.com/ieguiguren/masscan,"apt: state=latest name=
with_items:
- git
- build-essential
- libpcap-dev
",name: masscan prerequisites,"name: masscan prerequisites (RedHat)

Answer: yum:
  name: ''
  state: present
with_items:
- autoconf
- automake
- binutils
- bison
- curl
- gcc
- gcc-c++
- gettext
- libtool
- make
- ncurses-devel
- openssl-devel
- patch
- readline-devel
- sqlite-devel
- tar
- tcl-devel
- tk-devel
- wget
",0.7632548213005066,0.14712828684585916
1434,110,java,MIT,weldpua2008,data/repos/weldpua2008/java/tasks/install-jdk-debian.yml,https://old-galaxy.ansible.com/weldpua2008/java,"action: apt pkg=oracle-java7-set-default state=present
",name: Set Java Env,"name: Set Java Env

Answer: set_fact:
  java_home: /usr/java/latest
",0.7137110829353333,0.1109334899059082
1435,11265,golang,MIT,sansible,data/repos/sansible/golang/tasks/install.yml,https://old-galaxy.ansible.com/sansible/golang,"become: true
file:
  group: ''
  name: ''
  owner: ''
  state: directory
with_items:
- /home//go/
- /home//go/bin/
- /home//go/pkg/
- /home//go/src/
- /home//go/src/github.com/
when: sansible_golang_workspace_user is not none
",name: Create Golang code folders for workspace user,"name: Create Golang code folders for workspace user

Answer: file:
  path: ''
  state: directory
  owner: golang
  group: golang
with_items:
- /home/{{ workspace_user_name }}/code
",0.808681309223175,0.4321671356113422
1436,55,wordpress,,chanchalbose,data/repos/chanchalbose/wordpress/tasks/ubuntu.yml,https://old-galaxy.ansible.com/chanchalbose/wordpress,"service: name=apache2 state=started
",name: Ubuntu and Debian start apache service,"name: Ubuntu and Debian start apache service

Answer: service: name=apache2 state=started enabled=yes
when: ansible_distribution|lower == ""ubuntu"" or ansible_distribution|lower == ""debian""
",0.7664476037025452,0.17983233484251304
1437,28,postgres,MIT,codeyourinfra,data/repos/codeyourinfra/postgres/tasks/main.yml,https://old-galaxy.ansible.com/codeyourinfra/postgres,"apt:
  name: postgresql-9.6
  update_cache: true
",name: Install PostgreSQL,"name: Install PostgreSQL

Answer: become: true
apt:
  name: postgresql-9.5
  state: present
  update_cache: true
tags:
- postgresql
- db
- deps
",0.8525304794311523,0.31540876821002756
1438,240,chruby,MIT,innohub-ansible,data/repos/innohub-ansible/chruby/tasks/main.yml,https://old-galaxy.ansible.com/innohub-ansible/chruby,"sudo: true
shell: cd /usr/src/chruby-0.3.9/ && make install
when: chruby_extracted | changed
register: chruby_installed
",name: Install chruby,"name: Install chruby

Answer: git:
  repo: https://github.com/postmodern/chruby.git
  dest: /plugins/chruby
  update: 'false'
  version: master
when: chruby_version!= ""system""
notify: chruby reloaded
",0.7741425633430481,0.2411356288634684
1439,10,ansiblerole_kubernetes,,pradeepkumar_27,data/repos/pradeepkumar_27/ansiblerole_kubernetes/tasks/main.yml,https://old-galaxy.ansible.com/pradeepkumar_27/ansiblerole_kubernetes,"service:
  name: kubelet
  state: started
  enabled: true
",name: Enabling kubelet service,"name: Enabling kubelet service

Answer: systemd:
  name: kubelet
  enabled: true
  daemon_reload: true
become: true
",0.8169872164726257,0.38807398972176055
1440,19,kube_cluster,,govi230,data/repos/govi230/kube_cluster/kube_slave/tasks/RedHat/slave_config.yml,https://old-galaxy.ansible.com/govi230/kube_cluster,"include: slave.yml
when: kubelet_status.failed
vars:
  bridging_file_path_for_k8s: /etc/sysctl.d/k8s.conf
",name: Configure Slave,"name: Configure Slave

Answer: include: slave.yml
when: not redis_is_master
",0.7440579533576965,0.2881560499936034
1441,16,web-server,,leandromoreirati,data/repos/leandromoreirati/web-server/tasks/install.yml,https://old-galaxy.ansible.com/leandromoreirati/web-server,"include_vars: .yml
tags: web
",name: Inclui variaveis para distribuicoes Linux,"name: Inclui variaveis para distribuicoes Linux

Answer: include_vars: ''
with_first_found:
-.yml
-.yml
- default.yml
",0.7326601147651672,0.15405671614602245
1442,80,sssd,MIT,cscfi,data/repos/cscfi/sssd/tasks/ubuntu.yml,https://old-galaxy.ansible.com/cscfi/sssd,"service: name=sssd state=started enabled=yes
",name: start sssd on boot,"name: start sssd on boot

Answer: service:
  name: sssd
  state: started
  enabled: true
when:
- use_sssd | bool
tags:
- service
- sssd
",0.7790650129318237,0.2253460903875886
1443,49,docker,,ucp,data/repos/ucp/docker/roles/glusterfs/tasks/main.yml,https://old-galaxy.ansible.com/edwardtheharris/ucp/docker,"gluster_volume:
  state: present
  name: money
  bricks: /data/glusterfs//bricks/brick
  cluster:
  - manager
  - worker1
  - worker2
  replicas: 3
run_once: true
tags:
- volumes
",name: Create glusterfs volume,"name: Create glusterfs volume

Answer: gluster_volume:
  state: present
  name: hsap
  bricks: /bricks/brick1/g1
  replicas: 3
  cluster:
  - ''
  - ''
  - ''
  force: true
run_once: true
",0.8631598949432373,0.7000076624341788
1444,10,conf_base,,dotfob,data/repos/dotfob/conf_base/tasks/hosts.yml,https://old-galaxy.ansible.com/dotfob/conf_base,"lineinfile:
  path: /etc/hosts
  line: 172.16.0.199 ansible-server.4labs.example ansible-server
register: etc_hosts_result
tags: hosts
",name: Testando entradas no arquivo /etc/hosts,"name: Testando entradas no arquivo /etc/hosts

Answer: lineinfile:
  dest: /etc/hosts
  line: 127.0.0.1   localhost
  regexp: ^127\.0\.0\.1
when: ansible_virtualization_type!= 'docker'
",0.7804003357887268,0.35476150164486736
1445,168,hostname,,tschifftner,data/repos/tschifftner/hostname/tasks/main.yml,https://old-galaxy.ansible.com/tschifftner/hostname,"lineinfile:
  dest: /etc/hosts
  regexp: ^
  line: ' {{ ansible_hostname }}'
when: ansible_all_ipv4_addresses|length
",name: Updates hostname (ip4) in hosts file,"name: Updates hostname (ip4) in hosts file

Answer: lineinfile:
  dest: /etc/hosts
  regexp: ^127.0.0.1
  line: ""127.0.0.1\t\t\tlocalhost\t\tlocalhost.localdomain\tlocalhost4\tlocalhost4.localdomain4""
  state: present
when: ansible_default_ipv4.address is defined
",0.8068727850914001,0.316634694187441
1446,23,nginx,,dinesh-izap,data/repos/dinesh-izap/nginx/tasks/modules/upload_progress_module.yml,https://old-galaxy.ansible.com/dinesh-izap/nginx,"command: tar -xvzf /tmp/nginx-upload-progress-module-0.9.1.tar.gz chdir=/tmp creates=/tmp/nginx-upload-progress-module-0.9.1
",name: Nginx | Modules | Unpack the upload_progress_module source,"name: Nginx | Modules | Unpack the upload_progress_module source

Answer: command: tar -xvzf /tmp/nginx-upload-progress-module.tar.gz chdir=/tmp creates=/tmp/nginx-upload-progress-module-0.96
",0.9046220183372498,0.5943439619112264
1447,38,asterisk-role,MIT,scorpionhiccup,data/repos/scorpionhiccup/asterisk-role/asterisk.role/tasks/apache-config.yml,https://old-galaxy.ansible.com/scorpionhiccup/asterisk-role,"sudo: true
lineinfile: dest=/etc/apache2/envvars regexp=APACHE_RUN_GROUP line=""export APACHE_RUN_GROUP={{
  global_asterisk_group|default('ubuntu') }}""
",name: Change default apache group,"name: Change default apache group

Answer: ini_file:
  path: /etc/apache2/envvars
  section: ''
  option: GROUP
  value: www-data
  no_extra_spaces: true
  mode: '0644'
notify: Restart apache
when: apache_group!= 'www-data'
",0.7610815763473511,0.24513182779369325
