,repo_name,output,license,download_count,org_name,download_link,path,input,starcoder-response,codebertscore,bleuscore
1241,prometheus,"file:
  path: /var/lib/prometheus
  state: directory
",,10,chubock,https://old-galaxy.ansible.com/chubock/prometheus,data/repos/chubock/prometheus/tasks/main.yml,name: check /var/lib/prometheus directory existense,"name: check /var/lib/prometheus directory existense

Answer: stat:
  path: /var/lib/prometheus
register: prometheus_directory_exist
",0.8478121161460876,0.3283220229561638
1242,ansible_role_harden_centos,"action: ufw direction=in rule=deny log=yes
",MIT,16,wahidsadik,https://old-galaxy.ansible.com/wahidsadik/ansible_role_harden_centos,data/repos/wahidsadik/ansible_role_harden_centos/tasks/ufw.yml,name: ufw - disable IN on all other ports from any host/port,"name: ufw - disable IN on all other ports from any host/port

Answer: lineinfile:
  dest: /etc/ufw/firewall.conf
  regexp: ^-I
  line: -I
",0.6831579208374023,0.08288203232811381
1243,mailman,"lineinfile:
  path: /etc/postfix/main.cf
  regexp: ^myhostname.*
  line: 'myhostname = '
notify: restart postfix
",GPL-3.0-only,31,e1mo,https://old-galaxy.ansible.com/e1mo/mailman,data/repos/e1mo/mailman/tasks/postfix.yml,name: set postfix hostname,"name: set postfix hostname.

Answer: set_fact:
  _postfix_hostname: ''
when: _postfix_relayhost_address is defined
",0.7527420520782471,0.37798551987920687
1244,kibana-install,"copy: src=htpasswd dest=/var/www/htpasswd mode=0644 owner=root group=root
",MIT,20,rahulnatarajan,https://old-galaxy.ansible.com/rahulnatarajan/kibana-install,data/repos/rahulnatarajan/kibana-install/tasks/main.yml,name: Ensure kibana's htpasswd file is in place,"name: Ensure kibana's htpasswd file is in place

Answer: template: src=htpasswd.j2 dest=/opt/kibana/etc/htpasswd
when: kibana_install_result is changed
",0.7905199527740479,0.20677463007250949
1245,firewalld,"ansible.builtin.package:
  name: firewalld
",MIT,31,sleif,https://old-galaxy.ansible.com/sleif/firewalld,data/repos/sleif/firewalld/tasks/main.yml,name: Install firewalld,"name: Install firewalld

Answer: ansible.builtin.yum:
  name: firewalld
when:
- ansible_distribution == ""CentOS""
- ansible_distribution_major_version == ""7"" or ansible_distribution_major_version
  == ""8""
- centos_base_security_packages | bool
- centos_base_firewalld | bool
",0.7531879544258118,0.1416186294770835
1246,pg-failover,"sudo: true
lineinfile: 'dest={{postgresql_conf_directory}}/pg_hba.conf line=""host  replication  all  0.0.0.0/0  trust""
  regexp=''^host  replication  all.*$''

  '
",,1041,npm,https://old-galaxy.ansible.com/npm/pg-failover,data/repos/npm/pg-failover/tasks/main.yml,name: allow all pg servers to interconnect for replication,"name: allow all pg servers to interconnect for replication

Answer: sudo: true
lineinfile: 'dest={{postgresql_conf_directory}}/postgresql.conf line=""archive_mode
  = on"" regexp=''^archive_mode.*$''

  '
",0.8439474105834961,0.5678272377047963
1247,sys_02_fs_1,"lvol:
  vg: VG_DATA
  lv: LV_CONFIG_01
  size: 10g
  force: true
",MIT,27,doraken,https://old-galaxy.ansible.com/doraken/sys_02_fs_1,data/repos/doraken/sys_02_fs_1/tasks/FS_CONFIG.yml,name: system_02_file_system | Creating LV_CONFIG_01 volume,"name: system_02_file_system | Creating LV_CONFIG_01 volume group

Answer: ansible.builtin.command:
  cmd: lvcreate -c -n lv_config_01 -l 100M -s 19_99_MB
  creates: /var/lib/lvd/lv_config_01
register: lv_config_01_result
",0.7440863251686096,0.11759701793469834
1248,pdns_admin,"file:
  path: /var/www
  state: directory
",MIT,518,opsta,https://old-galaxy.ansible.com/opsta/pdns_admin,data/repos/opsta/pdns_admin/tasks/powerdns_install.yml,"name: Create ""/var/www"" directory","name: Create ""/var/www"" directory

Answer: file:
  path: /var/www
  state: directory
  owner: apache
  group: apache
  mode: 493
",0.8293045163154602,0.3175381789824649
1249,nginx,"file:
  path: /etc/nginx/conf.d/default.conf
  state: absent
when: nginx_remove_default_vhost
notify: restart nginx
",,6,wosg-virtualenv,https://old-galaxy.ansible.com/wosg-virtualenv/nginx,data/repos/wosg-virtualenv/nginx/tasks/vhosts.yml,name: Remove default nginx vhost config file (if configured).,"name: Remove default nginx vhost config file (if configured).

Answer: file:
  path: /etc/nginx/sites-enabled/default
  state: absent
",0.8553028106689453,0.5616354585168937
1250,storm,"shell: cp  /opt/storm/current/logback/cluster.xml
when: storm_cluster_logback_xml is defined
",,25,leobueno,https://old-galaxy.ansible.com/leobueno/storm,data/repos/leobueno/storm/tasks/configure.yml,"name: Copy custom logback cluster.xml over the default one, if present","name: Copy custom logback cluster.xml over the default one, if present

Answer: shell: cp  /opt/storm/current/logback/cluster.xml
when: storm_cluster_logback_xml is defined
",0.9187121987342834,0.5334992017707714
1251,docker_role,"command: python2.7 /tmp/get-pip.py
when: ansible_distribution == ""CentOS""
",,10,yellow_carpet,https://old-galaxy.ansible.com/yellow_carpet/docker_role,data/repos/yellow_carpet/docker_role/tasks/main.yml,name: install python-pip,"name: install python-pip

Answer: yum: name=python-pip state=latest
become: true
",0.774409830570221,0.17826084296503736
1252,nginx_module,"ansible.builtin.apt:
  update_cache: true
",MIT,106,redirectionio,https://old-galaxy.ansible.com/redirectionio/nginx_module,data/repos/redirectionio/nginx_module/tasks/pkg-debian.yml,name: Update apt cache,"name: Update apt cache

Answer: apt: update_cache=yes cache_valid_time=3600
",0.7010908722877502,0.2414904993333687
1253,network,"cnos_bgp: host= username=  password= deviceType= outputfile=./results/cnos_bgp__output.txt
  asNum='' bgpArg1=''
with_items: '{''asNum'': 33, ''bgpArg1'': ''fast-external-failover''}'
",,723055,community,https://old-galaxy.ansible.com/community/network,data/repos/community/network/integration/targets/cnos_bgp/tasks/main.yml,name: Test BGP - fast-external-failover,"name: Test BGP - fast-external-failover

Answer: cnos_bgp: host= username=  password= deviceType= outputfile=./results/cnos_bgp__output.txt
  asNum='' bgpArg1='' bgpArg2=''
with_items: '{''asNum'': 33, ''bgpArg1'': ''fast-external-failover'', ''bgpArg2'':
  333}'
",0.9294305443763733,0.6894774410417855
1254,nginx,"file:
  path: /etc/nginx/sites-enabled/default
  state: absent
when: not nginx_default_enable
notify:
- reload nginx
",,23,dinesh-izap,https://old-galaxy.ansible.com/dinesh-izap/nginx,data/repos/dinesh-izap/nginx/tasks/default_site.yml,name: Nginx | Disable the default site,"name: Nginx | Disable the default site

Answer: file:
  path: /etc/nginx/sites-enabled/default
  state: absent
when: not nginx_default_enable
notify:
- reload nginx
",0.9363448619842529,0.7064054364165975
1255,oh_my_zsh,"git:
  repo: https://github.com/robbyrussell/oh-my-zsh.git
  dest: ~/.oh-my-zsh
  force: true
  update: false
  accept_hostkey: true
",MIT,65,jaredhocutt,https://old-galaxy.ansible.com/jaredhocutt/oh_my_zsh,data/repos/jaredhocutt/oh_my_zsh/tasks/main.yml,name: Clone oh-my-zsh repo,"name: Clone oh-my-zsh repo.

Answer: git:
  repo: https://github.com/robbyrussell/oh-my-zsh.git
  dest: /.oh-my-zsh
  accept_hostkey: true
  update: true
tags: configuration
",0.930885374546051,0.6841341500191958
1256,keepalived,"ansible.builtin.assert:
  that:
  - item.unicast_src_ip is string
  - item.unicast_src_ip | length >= 8
  - item.unicast_src_ip | length <= 16
  - item.secondary_private_ip is defined
  - item.secondary_private_ip is string
  - item.secondary_private_ip | length >= 8
  - item.secondary_private_ip | length <= 16
  quiet: true
when:
- item.unicast_src_ip is defined
","Apache-2.0-Short,Apache-2.0",1012,buluma,https://old-galaxy.ansible.com/buluma/keepalived,data/repos/buluma/keepalived/tasks/assert_instances.yml,name: Test if item in instance.unicast_src_ip is set correctly,"name: Test if item in instance.unicast_src_ip is set correctly

Answer: ansible.builtin.assert:
  that:
  - item is defined
  - item is string
  quiet: true
loop: ''
when:
- instance.unicast_src_ip is defined
",0.846128523349762,0.3404738103151586
1257,sensu-client,"template:
  src: extensions.json.j2
  dest: /etc/sensu/conf.d/extensions.json
  owner: sensu
  group: sensu
  mode: 432
  validate: /opt/sensu/bin/sensu-client --validate_config -c %s
when: sensu_client_extensions_config is defined
",,29,jaredledvina,https://old-galaxy.ansible.com/jaredledvina/sensu-client,data/repos/jaredledvina/sensu-client/tasks/config.yml,name: Ensure client extensions config exists,"name: Ensure client extensions config exists

Answer: file:
  path: /etc/modprobe.d/CIS.conf
  state: touch
  mode: 420
",0.7607048153877258,0.19567503941248196
1258,dhcp_server,"template: src=etc/default/isc-dhcp-server.j2 dest=/etc/default/isc-dhcp-server owner=root
  group=root mode=0644
notify: restart dhcp server
",,20,saucelabs-ansible,https://old-galaxy.ansible.com/saucelabs-ansible/dhcp_server,data/repos/saucelabs-ansible/dhcp_server/tasks/configuration.yml,name: configuration | ensure integrity of /etc/default/isc-dhcp-server file,"name: configuration | ensure integrity of /etc/default/isc-dhcp-server file

Answer: template: src=""{{ isc_dhcp_server_source }}/isc-dhcp-server.conf.j2"" dest=""/etc/default/isc-dhcp-server""
  owner=root group=root mode=0644
notify:
- isc-dhcp-server restart
",0.9020874500274658,0.4857660108606419
1259,apacherole,"tags: template_tag
template:
  src: apache.j2
  dest: /etc/httpd/conf.d/"""".conf
notify:
- restart_apache
",,16,girishaster,https://old-galaxy.ansible.com/girishaster/apacherole,data/repos/girishaster/apacherole/tasks/main.yml,name: template_call,"name: template_call_agent.j2
  dest: /opt/newrelic/newrelic-plugin-agent/etc/newrelic.ini
  group: newrelic
  owner: newrelic
  mode: 420
when: nrinfragent_os_name|lower == ""debian""
",0.7470760345458984,0.198311528144206
1260,ngircd,"args:
  creates: ''
shell: ""set -e\numask 022\nopenssl x509 -days 3650 -req -signkey  -in  -out \n""
notify: restart ngircd
",,3,znz,https://old-galaxy.ansible.com/znz/ngircd,data/repos/znz/ngircd/tasks/config.yml,name: creates  (self signed),"name: creates  (self signed) private key

Answer: command: openssl genrsa -out /etc/pki/docker/ca_key.pem 4096
args:
  creates: /etc/pki/docker/ca_key.pem
",0.7304548621177673,0.2624874317619134
1261,pg_partman,"lineinfile:
  path: /var/lib/pgsql/10/data/postgresql.conf
  regexp: ^pg_partman_bgw.interval
  insertafter: ^# Add settings for extensions here
  line: pg_partman_bgw.interval  = '3600'
when: partman_bgw_enabled
notify: Restart postgresql
",,20,kevincoakley,https://old-galaxy.ansible.com/kevincoakley/pg_partman,data/repos/kevincoakley/pg_partman/tasks/main.yml,name: Config for pg_partman_bgw.interval,"name: Config for pg_partman_bgw.interval

Answer: lineinfile:
  path: /etc/postgresql/9.5/main/postgresql.conf
  regexp: ^pg_partman_bgw_interval =
  line: pg_partman_bgw_interval = ''
",0.8771650195121765,0.5588630956230838
1262,coredns,"  }}
become: true
stat:
  path: '{{ coredns_parent_install_dir }}/coredns-{{ coredns_ver }}'
changed_when: false
register: coredns_binary
",MIT,43,andrewrothstein,https://old-galaxy.ansible.com/andrewrothstein/coredns,data/repos/andrewrothstein/coredns/tasks/main.yml,name: check for install in {{ coredns_parent_install_dir }}/coredns-{{ coredns_ver,"name: check for install in {{ coredns_parent_install_dir }}/coredns-{{ coredns_ver }}

Answer: become: true
stat:
  path: '{{ coredns_parent_install_dir }}/coredns-{{ coredns_ver }}'
changed_when: false
register: coredns_binary
",0.9355208277702332,0.5926128065912987
1263,neo4j,"sudo: true
sudo_user: '{{remote_user}}'
template: src=neo4j_stop.sh dest=~/scripts/neo4j_stop.sh mode=755
when: neo4j_generate_script
",,19,tmtxt,https://old-galaxy.ansible.com/tmtxt/neo4j,data/repos/tmtxt/neo4j/tasks/main.yml,name: generate neo4j stop script,"name: generate neo4j stop script

Answer: template:
  src: neo4j.service.j2
  dest: /etc/systemd/system/neo4j.service
  owner: root
  group: root
  mode: 384
",0.827191948890686,0.35875970473094243
1264,ansible_role_docker_engine,"yum:
  name: docker-ce
  update_cache: true
",,20,unglaublicherdude,https://old-galaxy.ansible.com/unglaublicherdude/ansible_role_docker_engine,data/repos/unglaublicherdude/ansible_role_docker_engine/tasks/install-centos.yml,name: install docker-ce,"name: install docker-ce

Answer: yum:
  name: docker-ce
  state: present
  update_cache: true
",0.8824830651283264,0.4593339695009003
1265,chruby,"get_url: url=""http://github.com/postmodern/chruby/archive/v0.3.8.tar.gz"" dest=""/tmp/chruby-0.3.8.tar.gz""
when: not chruby_runtime.stat.exists and not chruby_tarball.stat.exists
register: chruby_downloaded
",,425,ushu,https://old-galaxy.ansible.com/ushu/chruby,data/repos/ushu/chruby/tasks/main.yml,name: Download chruby,"name: Download chruby script

Answer: get_url:
  url: https://raw.githubusercontent.com/rvm/rvm/master/binscripts/chruby
  dest: /tmp/chruby
  mode: 493
when: not ruby_version.stat.exists
",0.8355466723442078,0.44459146609526246
1266,repo_rspamd,"template:
  src: repository-redhat.j2
  dest: /etc/yum.repos.d/rspamd.repo
  owner: root
  group: root
  mode: 420
when: rspamd_repo_state
",,144,securcom,https://old-galaxy.ansible.com/securcom/repo_rspamd,data/repos/securcom/repo_rspamd/tasks/repository-redhat.yml,name: add rspamd repository,"name: add rspamd repository

Answer: apt_repository:
  repo: deb http://packages.rapporter.org/stable/debian jessie main
  state: present
  filename: rapporter
  update_cache: true
when: ansible_os_family == ""Debian""
",0.7568922638893127,0.2661749563875805
1267,fusiondirectory-schemas,"get_url:
  url: ''
  dest: '{{ global_cache_dir | mandatory }}/fusiondirectory'
become: false
run_once: true
delegate_to: localhost
with_items:
- https://repos.fusiondirectory.org/sources/{{ fusiondirectory_major_version }}/fusiondirectory/fusiondirectory-{{
  fusiondirectory_version }}.tar.gz
- https://repos.fusiondirectory.org/sources/{{ fusiondirectory_major_version }}/fusiondirectory/fusiondirectory-plugins-{{
  fusiondirectory_version }}.tar.gz
",,11,stuvusit,https://old-galaxy.ansible.com/stuvusit/fusiondirectory-schemas,data/repos/stuvusit/fusiondirectory-schemas/tasks/main.yml,name: Download,"name: Download and install software

Answer: ansible.builtin.unarchive:
  src: https://releases.hashicorp.com/terraform/{{ terraform_version }}/terraform_{{
    terraform_version }}_linux_amd64.zip
  dest: /usr/local/bin
  remote_src: true
  mode: '755'
  owner: root
  group: root
",0.7131479978561401,0.1808052039434693
1268,nat-router,"iptables:
  table: nat
  chain: POSTROUTING
  out_interface: eth0
  jump: MASQUERADE
  comment: Masquarade the outgoing traffic
become: true
notify: restart iptables
",,41,rubentsirunyan,https://old-galaxy.ansible.com/rubentsirunyan/nat-router,data/repos/rubentsirunyan/nat-router/tasks/iptables.yml,name: Create the NAT rule,"name: Create the NAT rule

Answer: nios_nat_rule:
  name: ansible
  port_range_start: 3000
  port_range_end: 32767
  protocol: tcp
  remote_ip_prefix: 0.0.0.0/0
  server_ip: localhost
  state: present
  provider: ''
",0.6871677041053772,0.18084033830383084
1269,homegw-dnsmasq,"become: true
template:
  src: ''
  dest: ''
  owner: root
  group: root
  mode: '0644'
with_items:
- '{''template'': ''dnsmasq.homegw.conf.j2'', ''dest_filepath'': ''/etc/dnsmasq.d/homegw.conf''}'
register: result
",Apache-2.0-Short,59,yasuhiroabe,https://old-galaxy.ansible.com/yasuhiroabe/homegw-dnsmasq,data/repos/yasuhiroabe/homegw-dnsmasq/tasks/main.yml,name: place dnsmasq.d config files,"name: place dnsmasq.d config files

Answer: become: true
template:
  src: dnsmasq.d/sites.j2
  dest: /etc/dnsmasq.d/sites.conf
  owner: root
  group: root
  mode: 420
notify: restart dnsmasq
tags: dnsmasq
",0.8570107817649841,0.5569493099221857
1270,vim,"apt:
  name:
  - build-essential
  - cmake
  - golang
  - default-jdk
  - python3
  - python3-pip
  - vim
  - npm
  - mono-devel
become: true
",MIT,37,mictram,https://old-galaxy.ansible.com/mictram/vim,data/repos/mictram/vim/tasks/install_Ubuntu-22.04.yml,name: Install Vim and plugin dependancies (Ubuntu 22.04),"name: Install Vim and plugin dependancies (Ubuntu 22.04)

Answer: apt:
  name:
  - vim
  - htop
  - python3-pip
  - python3-dev
  - build-essential
  - default-jre
  - ubuntu-desktop
  state: present
when: ansible_distribution_version is version('22.04', '>=')
",0.8257251381874084,0.3878482977228934
