,repo_name,license,input,download_link,download_count,output,path,org_name,starcoder-response,codebertscore,bleuscore
1448,mongodb,MIT,name: create a list file for MongoDB,https://old-galaxy.ansible.com/adriano-di-giovanni/mongodb,26,"copy:
  content: deb http://repo.mongodb.org/apt/ubuntu trusty/mongodb-org/3.2 multiverse
  dest: /etc/apt/sources.list.d/mongodb-org-3.2.list
",data/repos/adriano-di-giovanni/mongodb/tasks/main.yml,adriano-di-giovanni,"name: create a list file for MongoDB

Answer: template:
  src: templates/list.j2
  dest: /etc/ansible/hosts.d/lists/mongo.list
  mode: '0644'
tags:
- configuration
- mongodb
- hostsfile
",0.7589954137802124,0.2784695218154891
1449,cvmfs_client,,name: restart containerd,https://old-galaxy.ansible.com/marcoverl/cvmfs_client,92,"systemd:
  name: containerd
  state: restarted
",data/repos/marcoverl/cvmfs_client/tasks/snapshotter_config.yml,marcoverl,"name: restart containerd

Answer: service:
  name: containerd
  state: restarted
changed_when: false
when: docker_remote_api_tls
",0.8079702258110046,0.3184231425907559
1450,oh-my-zsh,,name: Creating new ~/.zshrc,https://old-galaxy.ansible.com/alourie/oh-my-zsh,11,"command: cp ~/.oh-my-zsh/templates/zshrc.zsh-template ~/.zshrc
sudo: false
",data/repos/alourie/oh-my-zsh/tasks/main.yml,alourie,"name: Creating new ~/.zshrc file

Answer: template:
  src:.zshrc.j2
  dest: /.zshrc
  backup: true
  mode: 384
  group: ''
  owner: ''
with_items: ''
when: zsh_users is defined
",0.7637284994125366,0.17231733412798578
1451,ansible_tinc,,name: systemctl daemon-reload,https://old-galaxy.ansible.com/jzafran/ansible_tinc,23,"shell: systemctl daemon-reload
when: tinc_service_file.changed
",data/repos/jzafran/ansible_tinc/tasks/main.yml,jzafran,"name: systemctl daemon-reload
when: redis_service_file.changed
",0.9304753541946411,0.8435431705102884
1452,c9sdk,,name: Install the 'build-essential' meta package,https://old-galaxy.ansible.com/gbraad/c9sdk,24,"package: name=""build-essential"" state=present
when: ansible_distribution == 'Debian' or ansible_distribution == 'Ubuntu'
",data/repos/gbraad/c9sdk/tasks/main.yml,gbraad,"name: Install the 'build-essential' meta package

Answer: apt: name=""build-essential"" state=present
when: ansible_os_family == ""Debian""
",0.8642760515213013,0.5393001188515132
1453,k8s_slave,,name: Updating IP tables on Slave Node,https://old-galaxy.ansible.com/nehal689/k8s_slave,15,"copy:
  dest: /etc/sysctl.d/k8s.conf
  content: 'net.bridge.bridge-nf-call-ip6tables = 1

    net.bridge.bridge-nf-call-iptables = 1

    '
",data/repos/nehal689/k8s_slave/tasks/main.yml,nehal689,"name: Updating IP tables on Slave Node

Answer: command: iptables-save
when: (config.check_mode is not defined) and (ansible_connection not in [ ""container"",
  ""docker"", ""community.docker.docker"" ]) and ( (ansible_virtualization_type!=
  ""docker"") and (ansible_virtualization_type!= ""docker-container"") )
register: check_config
",0.6818759441375732,0.10100006841267599
1454,rhcos_ami,GPL-3.0-only,name: Remove temp file after import snapshot,https://old-galaxy.ansible.com/dmc5179/rhcos_ami,14,"file:
  path: ''
  state: absent
when: (cleanup_local | bool)
tags:
- cleanup
",data/repos/dmc5179/rhcos_ami/tasks/main.yml,dmc5179,"name: Remove temp file after import snapshot

Answer: file:
  path: /tmp/import_snapshot.sql
  state: absent
",0.7076719403266907,0.31268989836441874
1455,freewheeler,GPL-3.0-only,name: Add sdn user,https://old-galaxy.ansible.com/githubfoam/freewheeler,17,"user:
  name: sdn
",data/repos/githubfoam/freewheeler/tasks/configure/configure-Amazon.yml,githubfoam,"name: Add sdn user to docker group

Answer: user:
  name: ''
  groups: docker
  append: true
with_items:
- root
- docker
",0.7454649209976196,0.12411565001748624
1456,es,,name: Cleanup old correlation_search,https://old-galaxy.ansible.com/splunk/es,50898,"correlation_search:
  name: Test Fake Coorelation Search From Playbook
  description: Test Fake Coorelation Search From Playbook, description edition.
  search: source=""/var/log/snort.log""
  state: absent
",data/repos/splunk/es/integration/targets/correlation_search_info/tasks/main.yml,splunk,"name: Cleanup old correlation_search

Answer: correlation_search:
  name: Test Fake Coorelation Search From Playbook
  description: Test Fake Coorelation Search From Playbook, description edition.
  search: source=""/var/log/snort.log""
  state: absent
",0.949630081653595,0.8156271417700787
1457,fips,"Apache-2.0-Short,Apache-2.0",name: Retrieve FIPS mode,https://old-galaxy.ansible.com/robertdebock/fips,12,"ansible.builtin.command:
  cmd: /usr/bin/fips-mode-setup --is-enabled
register: fips_mode
when:
- ansible_os_family == ""RedHat""
changed_when: false
failed_when:
- fips_mode.rc not in fips_exit_codes
",data/repos/robertdebock/fips/tasks/main.yml,robertdebock,"name: Retrieve FIPS mode

Answer: shell: cat /proc/cpuinfo | grep -i fips | head -n 1
register: fips_mode
",0.7412883639335632,0.1549036475424638
1458,ca,"Apache-2.0-Short,Apache-2.0",name: Configure CA,https://old-galaxy.ansible.com/sorrowless/ca,113,"import_tasks: configure_ca.yml
",data/repos/sorrowless/ca/tasks/main.yml,sorrowless,"name: Configure CA

Answer: ansible.builtin.template:
  src: ca.conf.j2
  dest: /etc/easy-rsa/ca.conf
  mode: '0640'
notify:
- Easy_rsa restart
",0.6764232516288757,0.08829303354751916
1459,mysql-docker,"Apache-2.0-Short,Apache-2.0",name: Apply mysql configuration,https://old-galaxy.ansible.com/adopteunops/mysql-docker,241,"template: src=mysql.conf.j2 dest=/etc/mysql/conf.d/mysql.cnf
become: true
",data/repos/adopteunops/mysql-docker/tasks/main.yml,adopteunops,"name: Apply mysql configuration

Answer: template:
  src: templates/config.cnf.j2
  dest: /etc/mysql/conf.d/.cnf
  owner: root
  group: root
  mode: '0600'
with_dict: '{}'
",0.829351544380188,0.2787937541963928
1460,awx,GPL-3.0-only,name: Importando tarefas para instalar AWX,https://old-galaxy.ansible.com/wluisaraujo/awx,34,"include_tasks: config2-.yml
",data/repos/wluisaraujo/awx/tasks/main.yml,wluisaraujo,"name: Importando tarefas para instalar AWX

Answer: ansible.builtin.import_tasks: install_awx.yml
when: not awx_already_installed.stat.exists
tags:
- awx-install-configure
",0.6973113417625427,0.09080847023592141
1461,ansible-nginx-hardening,,name: change ssl_prefer_server_ciphers in main nginx.conf,https://old-galaxy.ansible.com/szevez/ansible-nginx-hardening,18,"lineinfile:
  dest: /etc/nginx/nginx.conf
  regexp: ^\s*ssl_prefer_server_ciphers
  line: '    ssl_prefer_server_ciphers on;'
  insertafter: http {
notify: restart nginx
",data/repos/szevez/ansible-nginx-hardening/tasks/main.yml,szevez,"name: change ssl_prefer_server_ciphers in main nginx.conf

Answer: template:
  src: templates/nginx/conf.d/ssl_prefer_server_ciphers.conf.j2
  dest: /etc/nginx/conf.d/ssl_prefer_server_ciphers.conf
  owner: root
  group: root
  mode: 420
notify: reload nginx daemon
when: nginx_conf.stat.exists
",0.8337938785552979,0.40263859651951905
1462,elk,,name: Debian | Firewall | Allow OpenSSH,https://old-galaxy.ansible.com/zhomart/elk,58,"ufw: rule=allow name=OpenSSH
",data/repos/zhomart/elk/tasks/setup-Debian.yml,zhomart,"name: Debian | Firewall | Allow OpenSSH port 22 to be used by any user

Answer: command: 'firewall-cmd --permanent --add-port=22/tcp --permanent && firewall-cmd --reload
  && echo ""22 is allowed to open a SSH connection""

  '
register: fw_sshd_add_port
changed_when: fw_sshd_res.rc == 0
when: ansible_os_family == ""Debian""
",0.6851803064346313,0.044890459065255066
1463,teslamate,MIT,name: Generating .env file and placing in /opt/teslamate,https://old-galaxy.ansible.com/tobiasehlert/teslamate,18,"template:
  src: env.j2
  dest: /opt/teslamate/.env
",data/repos/tobiasehlert/teslamate/tasks/main.yml,tobiasehlert,"name: Generating .env file and placing in /opt/teslamate

Answer: template:
  src: templates/dot_env.j2
  dest: /opt/{{teslamate_user}}/.teslamate/.env
  owner: '{{ ansible_env.USER | default(''root'') }}'
  group: '{{ ansible_env.USER | default(''root'') }}'
  mode: '0644'
when: teslamate_systemd_service_name!= 'teslamate'
",0.7945170998573303,0.15084502136100464
1464,percona_xtradb_cluster_role,,"name: Run the equivalent of ""apt-get clean"" as a separate step",https://old-galaxy.ansible.com/panchal_yash/percona_xtradb_cluster_role,647,"apt:
  autoclean: true
",data/repos/panchal_yash/percona_xtradb_cluster_role/tasks/debian_57_repos.yml,panchal_yash,"name: Run the equivalent of ""apt-get clean"" as a separate step

Answer: apt:
  autoclean: true
",0.7849956750869751,0.22965155641987667
1465,hylafax,,name: Install required packages,https://old-galaxy.ansible.com/yannik/hylafax,73,"apt: pkg= state=present
with_items:
- hylafax-server
- hylafax-client
",data/repos/yannik/hylafax/tasks/hylafax.yml,yannik,"name: Install required packages

Answer: ansible.builtin.package:
  name: '{{ _ntp_packages[ansible_os_family] | default(_ntp_packages[''default''])
    }}'
  state: present
",0.6990881562232971,0.10185862399664876
1466,helloworld2,BSD-3-Clause,name: Make sure remote tmp path exists,https://old-galaxy.ansible.com/inhumantsar/helloworld2,16,"file:
  path: /opt/hw2
  state: directory
",data/repos/inhumantsar/helloworld2/tasks/main.yml,inhumantsar,"name: Make sure remote tmp path exists

Answer: file:
  path: /tmp/ssh-agent
  state: directory
  owner: root
  group: root
  mode: 448
",0.7735081315040588,0.24692046890899638
1467,vscode,MIT,name: Ensure /etc/apt/keyrings exists,https://old-galaxy.ansible.com/ihmels/vscode,15,"ansible.builtin.file:
  path: /etc/apt/keyrings
  state: directory
  mode: '0755'
",data/repos/ihmels/vscode/tasks/setup-Debian.yml,ihmels,"name: Ensure /etc/apt/keyrings exists

Answer: ansible.builtin.file:
  path: /etc/apt/keyrings
  state: directory
  mode: u=rwx,go=rx
",0.8831590414047241,0.5565122783008103
1468,os-controller,GPL-3.0-only,"name: Create public network """"",https://old-galaxy.ansible.com/lip-computing/os-controller,39,"shell: 'neutron net-create  --router:external True --provider:physical_network external
  --provider:network_type flat

  '
become_user: neutron
run_once: true
when: netpublicExist|failed
environment: '{''OS_PROJECT_DOMAIN_NAME'': ''Default'', ''OS_USER_DOMAIN_NAME'': ''Default'',
  ''OS_PROJECT_NAME'': ''admin'', ''OS_USERNAME'': ''admin'', ''OS_PASSWORD'': ''{{
  openstack_admin_password }}'', ''OS_AUTH_URL'': ''{{ openstack_ks_url }}'', ''OS_IDENTITY_API_VERSION'':
  3}'
",data/repos/lip-computing/os-controller/tasks/openstack/create_networks.yml,lip-computing,"name: Create public network """"

Answer: a10.acos_axapi.a10_slb_network:
  network: 10.0.0.0/24
  netmask: 255.255.255.0
  dh_type: none
  dh_server: 10.0.0.123
  dns1: 8.8.8.8
  dns2: 8.8.4.4
  dns_search: '{{ ansible_fqdn }}'
  state: present
register: network_create1
",0.6523197293281555,0.13471484345143575
1469,python,MIT,name: chowning python3.5 dist packages,https://old-galaxy.ansible.com/vforgione/python,22,"file:
  path: /usr/local/lib/python3.5/dist-packages
  state: directory
  mode: 511
become: true
become_user: root
",data/repos/vforgione/python/tasks/main.yml,vforgione,"name: chowning python3.5 dist packages

Answer: file:
  path: ''
  owner: root
  group: root
  recurse: true
become: true
with_items:
- /usr/local/lib/python3.5/dist-packages
- /usr/lib/python3/dist-packages
",0.8577967286109924,0.41080776743219644
1470,observiumagent,,name: Create a directory /usr/local/lib/observium_agent/local,https://old-galaxy.ansible.com/2infinite/observiumagent,27,"file: path=/usr/local/lib/observium_agent/local state=directory mode=0700
",data/repos/2infinite/observiumagent/tasks/main.yml,2infinite,"name: Create a directory /usr/local/lib/observium_agent/local/lib/graphite/storage

Answer: file: path=/usr/local/lib/observium_agent/local/lib/graphite/storage state=directory
",0.8774509429931641,0.353945747025054
1471,acs,,name: 'Download.yml: Download Alfresco Content Services 6.1.0 (distribution zip)',https://old-galaxy.ansible.com/sirreeall/acs,72,"get_url:
  url: https://artifacts.alfresco.com/nexus/content/groups/internal/org/alfresco/alfresco-content-services-distribution/6.1.0/alfresco-content-services-distribution-6.1.0.zip
  dest: /opt/alfresco/alfresco-content-services-distribution-6.1.0.zip
  checksum: md5:8c649afb76e9942762376b5b62a10592
  mode: 292
  url_username: ''
  url_password: ''
no_log: true
register: isDownloaded
ignore_errors: true
",data/repos/sirreeall/acs/tasks/download.yml,sirreeall,"name: 'Download.yml: Download Alfresco Content Services 6.1.0 (distribution zip)'

Answer: get_url:
  url: http://download.alfresco.com/contentservices/6.1.0/alfresco-content-services-6.1.0-linux-x64.zip
  dest: '{{ alfresco_share_dir }}/share/tomcat6/webapps/alfresco-content-services/download.zip'
when: not alfresco_install_dir.stat.exists
tags: install
",0.8253147006034851,0.488546680886599
1472,php,Unlicense,name: Update apt,https://old-galaxy.ansible.com/bearandgiraffe/php,52,"become: true
apt: update_cache=yes
",data/repos/bearandgiraffe/php/tasks/main.yml,bearandgiraffe,"name: Update apt cache

Answer: apt:
  update_cache: true
when: ansible_os_family == 'Debian'
",0.7809509634971619,0.24993642026975887
1473,hbase,,name: upload patch-hbase_regionserver to remote XXX https://github.com/ansible/ansible-modules-extras/issues/338,https://old-galaxy.ansible.com/reallyenglish/hbase,56,"copy:
  src: patch-hbase_regionserver
  dest: /tmp/patch-hbase_regionserver
",data/repos/reallyenglish/hbase/tasks/install-FreeBSD.yml,reallyenglish,"name: upload patch-hbase_regionserver to remote XXX https://github.com/ansible/ansible-modules-extras/issues/338

Answer: template:
  src: regionserver.j2
  dest: /hbase_regionserver.properties
  owner: hbase
  group: hbase
  mode: 384
when: regionserver_patch is defined and regionserver_patch
",0.8004611134529114,0.21006720171725038
1474,phabricator,MIT,name: configure sudoers file www,https://old-galaxy.ansible.com/nowait-tools/phabricator,31,"lineinfile:
  dest: /etc/sudoers
  state: present
  regexp: ^www-data
  line: 'www-data ALL=(daemon-user) SETENV:NOPASSWD: /usr/lib/git-core/git-http-backend'
  validate: visudo -cf %s
",data/repos/nowait-tools/phabricator/tasks/main.yml,nowait-tools,"name: configure sudoers file www-data

Answer: template:
  src: sudoers-www-data.j2
  dest: /etc/sudoers.d/www-data
  owner: root
  group: root
  mode: 288
  validate: visudo -cf %s
tags:
- sudo
",0.8002856969833374,0.4541769960319766
1475,tinc,,name: create /etc/tinc/nets.boot file from template,https://old-galaxy.ansible.com/vanzhiganov/tinc,25,"template: 'src=nets.boot.j2 dest=/etc/tinc/nets.boot

  '
notify:
- restart tinc
",data/repos/vanzhiganov/tinc/tasks/main.yml,vanzhiganov,"name: create /etc/tinc/nets.boot file from template

Answer: template:
  src: tinc.nets.boot.j2
  dest: /etc/tinc/nets.boot
  owner: root
  group: root
  mode: 420
become: true
notify: restart tinc
",0.8590546250343323,0.3191652865429107
1476,prometheus_nginx_exporter,,name: download nginx-prometheus-exporter,https://old-galaxy.ansible.com/andrelohmann/prometheus_nginx_exporter,999,"get_url:
  url: https://github.com/nginxinc/nginx-prometheus-exporter/releases/download/v/nginx-prometheus-exporter__linux_amd64.tar.gz
  owner: root
  group: root
  dest: /root/nginx-prometheus-exporter--linux-amd64.tar.gz
  mode: 493
",data/repos/andrelohmann/prometheus_nginx_exporter/tasks/main.yml,andrelohmann,"name: download nginx-prometheus-exporter binary

Answer: get_url:
  url: https://github.com/prometheus/nginx-prometheus-exporter/releases/download/v0.14.0/nginx-prometheus-exporter
  dest: /nginx-prometheus-exporter
  mode: '0755'
",0.8927679657936096,0.6849761930243647
1477,libgeos_role,Apache-2.0-Short,name: LIBGEOS | Run make install,https://old-galaxy.ansible.com/idealista/libgeos_role,12,"command:
  cmd: make install
  chdir: /usr/src/libgeos/{{ libgeos_release_name }}/geos-{{ libgeos_version }}
when: libgeos_force_reinstall or libgeos_check is failed or libgeos_version not in
  libgeos_check.stdout
changed_when: false
check_mode: false
notify: ldconfig
tags:
- libgeos_install
",data/repos/idealista/libgeos_role/tasks/install.yml,idealista,"name: LIBGEOS | Run make install

Answer: make:
  chdir: /tmp/libgeos-c1.8.1
  target: install
become: true
register: libgeos_install
when: libgeos_source.changed
",0.8241220116615295,0.2530891591345418
