,output,path,repo_name,download_count,input,download_link,license,org_name,starcoder-response,codebertscore,bleuscore
1369,"vmware.vmware_rest.vcenter_vm:
  vcenter_hostname: ''
  vcenter_username: ''
  vcenter_password: ''
  vcenter_validate_certs: 'true'
  placement:
    cluster: ''
    datastore: ''
    folder: ''
    resource_pool: ''
  name: ''
  guest_OS: ''
  hardware_version: ''
  boot:
    type: BIOS
  cdroms:
  - allow_guest_control: true
    backing:
      type: ISO_FILE
      iso_file: ''
    label: CD/DVD drive 1
    start_connected: true
  cpu:
    count: ''
  memory:
    hot_add_enabled: ''
    size_MiB: ''
  disks:
  - type: SCSI
    new_vmdk:
      name: ''
      capacity: ''
      storage_policy:
        policy: ''
  nics:
  - start_connected: true
    type: VMXNET3
    mac_type: GENERATED
    backing:
      type: STANDARD_PORTGROUP
      network: ''
with_dict: '{''VM_NAME_1'': {''guest_OS'': ''RHEL_8_64'', ''hardware_version'': ''VMX_19'',
  ''hot_add_enabled'': True, ''size_MiB'': 2048, ''disk_size'': 100000, ''storage_policy_spec'':
  ''aa6d5a82-1c88-45da-85d3-3d74b91a5bad'', ''cpu_count'': 1}, ''VM_NAME_2'': {''guest_OS'':
  ''RHEL_8_64'', ''hardware_version'': ''VMX_19'', ''hot_add_enabled'': True, ''size_MiB'':
  2048, ''disk_size'': 100000, ''storage_policy_spec'': ''aa6d5a82-1c88-45da-85d3-3d74b91a5bad'',
  ''cpu_count'': 1}}'
register: __result
",data/repos/tronde/vmware_rest_provision_lab/tasks/main.yml,vmware_rest_provision_lab,4,name: Creating VM(s),https://old-galaxy.ansible.com/tronde/vmware_rest_provision_lab,,tronde,"name: Creating VM(s) - haproxy
  block:
  - name: Create VM
    lowlydba.sqlserver.vm:
      sql_instance: ''
      sql_username: ''
      sql_password: ''
      vm_name: ''
      vm_host: ''
      vm_username: ''
      vm_password: ''
      vm_base_path: ''
      vm_type: ''
      vm_docker_image: ''
      vm_docker_network: ''
      vm_docker_volumes: ''
      vm_pull: 'yes'
  - name: Start and configure haproxy
    lowlydba.sqlserver.haproxy:
      sql_instance: ''
      sql_username: ''
      sql_password: ''
      haproxy_type: ''
      haproxy_list: ''
      haproxy_data_base: ''
      haproxy_port: ''
      haproxy_retries: ''
      haproxy_timeout: ''
      haproxy_retries_delay: ''
      haproxy_default_backend: ''
",0.6604529619216919,0.24696650345920915
1370,"pip:
  name:
  - kubernetes
",data/repos/capitanh/argocdk8s_ansible_role/tasks/main.yml,argocdk8s_ansible_role,529,name: Install pip packages,https://old-galaxy.ansible.com/capitanh/argocdk8s_ansible_role,,capitanh,"name: Install pip packages

Answer: pip:
  name:
  - kubernetes
",0.8590942621231079,0.4236900606969682
1371,"file:
  path: /tmp/docker-install.sh
  mode: '777'
",data/repos/hemanth22/kubeadm/tasks/main.yml,kubeadm,9,name: Changing permissions for docker installer,https://old-galaxy.ansible.com/hemanth22/kubeadm,AGPL-3.0-only,hemanth22,"name: Changing permissions for docker installer

Answer: file:
  path: /tmp/docker_installer
  mode: 493
",0.8345949053764343,0.3574362254111903
1372,"include_tasks: selinux.yml
when: '''mode'' in ansible_facts.selinux and ansible_facts.selinux.mode == ''enforcing'''
",data/repos/zorun/munin_async/tasks/main.yml,munin_async,14,name: Include SELinux configuration if necessary.,https://old-galaxy.ansible.com/zorun/munin_async,MIT,zorun,"name: Include SELinux configuration if necessary.

Answer: ansible.builtin.include_tasks: selinux.yml
when: 'ansible_selinux is defined and ansible_selinux!= false and ansible_selinux.status
  == ''enabled''

  '
",0.8589072823524475,0.37933549856860355
1373,"command: cat /etc/ntp.conf
register: output
",data/repos/miquelmariano/esxi_ntp_config/tasks/get.yml,esxi_ntp_config,49,name: Get NTP servers,https://old-galaxy.ansible.com/miquelmariano/esxi_ntp_config,,miquelmariano,"name: Get NTP servers from pool

Answer: shell: ntp -s
register: ntp_servers
changed_when: false
ignore_errors: true
",0.7089918255805969,0.13064855555551055
1374,"become: true
apt:
  name:
  - vim
  state: latest
",data/repos/sweetim/workspace_setup/tasks/vim.yml,workspace_setup,24,name: Install VIM,https://old-galaxy.ansible.com/sweetim/workspace_setup,MIT,sweetim,"name: Install VIM

Answer: yum: pkg=vim state=present
",0.7303585410118103,0.25123761351116236
1375,"template:
  src: rkhunter.j2
  dest: /etc/sysconfig/rkhunter
",data/repos/zaxos/rkhunter-ansible-role/tasks/main.yml,rkhunter-ansible-role,557,name: Configure sysconfig/rkhunter,https://old-galaxy.ansible.com/zaxos/rkhunter-ansible-role,GPL-2.0,zaxos,"name: Configure sysconfig/rkhunter

Answer: lineinfile:
  dest: /etc/sysconfig/rkhunter
  line: HOSTNAME={{ inventory_hostname }}
  regexp: HOSTNAME=
when:
- ansible_virtualization_type!= ""docker""
- ansible_virtualization_type!= ""containerd""
",0.7877140045166016,0.18635304947131817
1376,"get_url:
  url: https://github.com/ubiq/go-ubiq/releases/download/v5.4.0/gubiq-linux-amd64
  dest: /tmp/gubiq-linux-amd64
  checksum: sha256:a813c1cbd523868dd4476ad0605fcbc816dfa0f205f9435548455e3fb81f15a3
  mode: '0755'
",data/repos/insanity54/gubiq/tasks/provision.yml,gubiq,8,name: download gubiq,https://old-galaxy.ansible.com/insanity54/gubiq,Unlicense,insanity54,"name: download gubiq

Answer: get_url:
  url: https://raw.githubusercontent.com/gubio/gubiq/master/gubiq
  dest: /usr/local/bin/gubiq
  mode: 493
become: true
",0.7803313732147217,0.3353515050207179
1377,"apt_repository: repo='deb http://downloads-distro.mongodb.org/repo/ubuntu-upstart
  dist 10gen' update_cache=yes
",data/repos/nwalke/mongodb/tasks/setup-Debian.yml,mongodb,36,name: Debian | Add source sources,https://old-galaxy.ansible.com/nwalke/mongodb,MIT,nwalke,"name: Debian | Add source sources.list.d/nodesource.list

Answer: ansible.builtin.template:
  src: sources.list.j2
  dest: /etc/apt/sources.list.d/nodesource.list
  owner: root
  group: root
  mode: 420
",0.6966111063957214,0.07255588864596253
1378,"copy:
  src: galaxyproject-nginx-pin-700
  dest: /etc/apt/preferences.d/
become_user: root
become_method: sudo
when: ansible_os_family == ""Debian""
",data/repos/mtangaro/galaxy/tasks/nginx.yml,galaxy,36,name: '[Ubuntu] Prevent nginx update from Ubuntu repository',https://old-galaxy.ansible.com/mtangaro/galaxy,,mtangaro,"name: '[Ubuntu] Prevent nginx update from Ubuntu repository'

Answer: apt:
  name: nginx
  state: absent
",0.710871160030365,0.13130396025003427
1379,"wait_for:
  timeout: 30
when: acme_dns_challenge.changed|bool
",data/repos/noahbailey/ansible_nginx_certbot/tasks/certbot.yml,ansible_nginx_certbot,11,name: Wait for DNS to converge,https://old-galaxy.ansible.com/noahbailey/ansible_nginx_certbot,GPL-3.0-only,noahbailey,"name: Wait for DNS to converge

Answer: wait_for:
  path: /etc/resolv.conf
  state: started
",0.7253488302230835,0.18945802324638172
1380,"file:
  state: directory
  path: '{{ runtime_root | default(''/var/run'') }}/squid'
  owner: proxy
  group: proxy
  mode: 509
tags:
- directory-structure
- runtime-data
- squid
",data/repos/telus/squid/tasks/configure.yml,squid,32,name: Directory Exists | {{ runtime_root | default('/var/run') }}/squid,https://old-galaxy.ansible.com/telus/squid,MIT,telus,"name: Directory Exists | {{ runtime_root | default('/var/run') }}/squid

Answer: file:
  state: directory
  path: '{{ runtime_root | default(''/var/run'') }}/squid'
  owner: root
  group: root
  mode: 493
tags:
- directory-structure
- runtime-data
- squid
",0.924261748790741,0.6290515429336564
1381,"ansible.builtin.assert:
  that:
  - roundcubemail_des_key is defined
  - roundcubemail_des_key is string
  - roundcubemail_des_key is not none
  quiet: true
",data/repos/robertdebock/roundcubemail/tasks/assert.yml,roundcubemail,418,name: assert | Test roundcubemail_des_key,https://old-galaxy.ansible.com/robertdebock/roundcubemail,"Apache-2.0-Short,Apache-2.0",robertdebock,"name: assert | Test roundcubemail_des_key

Answer: ansible.builtin.assert:
  that:
  - roundcubemail_des_key is defined
  - roundcubemail_des_key is string
  - roundcubemail_des_key is not none
  quiet: true
",0.9497694969177246,0.7530182069628764
1382,"pip:
  name: pymssql
  state: present
",data/repos/kyleabenson/mssql/tasks/main.yml,mssql,311,name: Install pymssql for future playbooks against DB server,https://old-galaxy.ansible.com/kyleabenson/mssql,,kyleabenson,"name: Install pymssql for future playbooks against DB server

Answer: pip:
  name: pymssql
  state: present
  executable: pip3
when: sansible_mosquitto_install_pymssql
",0.8138105869293213,0.21912126182523048
1383,"command: rm -f apache-tomcat-9.0.64.tar.gz
",data/repos/animeshj2022/ec2_tomcat/tasks/download_tomcat.yml,ec2_tomcat,13,name: Cleaning Tomcat Directory,https://old-galaxy.ansible.com/animeshj2022/ec2_tomcat,,animeshj2022,"name: Cleaning Tomcat Directory

Answer: command: rm -rf /opt/tomcat*
become: true
",0.7744811773300171,0.22286941079596864
1384,"systemd:
  name: rethinkdb@proxy.service
  daemon_reload: true
  enabled: true
  state: started
",data/repos/gpkfr/rethinkdb_proxy/tasks/main.yml,rethinkdb_proxy,28,name: enable and start rethinkdb in proxy mode,https://old-galaxy.ansible.com/gpkfr/rethinkdb_proxy,,gpkfr,"name: enable and start rethinkdb in proxy mode

Answer: service:
  name: rethinkdb
  state: started
  enabled: true
  proxy: http://127.0.0.1:8080
",0.7907793521881104,0.4563770112455884
1385,"template:
  src: rabbit_conf.j2
  dest: /etc/rabbitmq/rabbitmq.config
",data/repos/mvtiengo/ansible_rabbitmq/tasks/main.yml,ansible_rabbitmq,17,name: Configure rabbitmq config,https://old-galaxy.ansible.com/mvtiengo/ansible_rabbitmq,,mvtiengo,"name: Configure rabbitmq config

Answer: template:
  src: rabbitmq.json.j2
  dest: /etc/rabbitmq/rabbitmq.json
  owner: rabbitmq
  group: rabbitmq
notify:
- restart rabbitmq
",0.8819543123245239,0.35849001503881656
1386,"include: import_ad_users.yml
when: ldap
",data/repos/gr360ry/snipe-it/tasks/main.yml,snipe-it,42,name: Install AD Users Import script,https://old-galaxy.ansible.com/gr360ry/snipe-it,MIT,gr360ry,"name: Install AD Users Import script

Answer: ansible.builtin.copy:
  src: ad_users_import.py
  dest: /opt/splunkforwarder/bin/ad_users_import.py
  mode: 493
  owner: splunk
  group: splunk
tags: config_copy
",0.7042912244796753,0.08035752025717575
1387,"lineinfile: dest=""/opt/hibench/bin/build-all.sh"" regexp='mvn clean package' line=""mvn
  -Phadoopbench -Dspark=2.1 -Dscala=2.11 clean package""
",data/repos/hubzhangxj/hibench/tasks/configure.yml,hibench,23,name: Replace variables of /opt/hibench/bin/build_all.sh,https://old-galaxy.ansible.com/hubzhangxj/hibench,,hubzhangxj,"name: Replace variables of /opt/hibench/bin/build_all.sh

Answer: replace:
  dest: /opt/hibench/bin/build_all.sh
  regexp: ^(\s*)export PATH=\$PATH:
  replace: export PATH=$PATH:
",0.7565597295761108,0.2808712551310736
1388,"become: true
get_url:
  url: https://kind.sigs.k8s.io/dl/v0.12.0/kind--amd64
  dest: /usr/local/bin/kind
  mode: '0755'
",data/repos/shubhamtatvamasi/kind/install/tasks/main.yml,kind,155,name: Download kind binary for,https://old-galaxy.ansible.com/shubhamtatvamasi/kind,,shubhamtatvamasi,"name: Download kind binary for cluster.

Answer: get_url:
  url: https://github.com/kubernetes-sigs/kind/releases/download/v0.14.0/kind-v0.14.0-linux-amd64.tar.gz
  dest: /tmp/kind-v0.14.0-linux-amd64.tar.gz
  checksum: sha256:319797997191317173339720900907199b97376669b167272f6171b10903323f
changed_when: false
",0.760614275932312,0.22059139411508338
1389,"ansible.builtin.import_tasks: install_debian.yml
when: ansible_os_family == ""Debian""
",data/repos/darkwizard242/containerd/tasks/main.yml,containerd,1452,name: Import install_debian.yml if OS family is Debian,https://old-galaxy.ansible.com/darkwizard242/containerd,MIT,darkwizard242,"name: Import install_debian.yml if OS family is Debian

Answer: ansible.builtin.import_tasks: install_debian.yml
when: ansible_os_family == ""Debian""
",0.9250142574310303,0.5660672059215268
1390,"include: startcluster.yml
",data/repos/giladju/setup-kafka-cluster-ec2/tasks/main.yml,setup-kafka-cluster-ec2,30,name: Start cluster,https://old-galaxy.ansible.com/giladju/setup-kafka-cluster-ec2,,giladju,"name: Start cluster

Answer: command: csf/sbin/start-csf.sh -f /etc/csf/csf.conf
when: not csf_sbin_file.stat.exists
",0.6833716034889221,0.0994261841836668
1391,"get_url:
  url: ''
  dest: ''
  owner: root
  group: root
  mode: 493
  force: true
notify: restart traefik
with_items:
- url: https://github.com/containous/traefik/releases/download/v1.7.11/traefik_linux-amd64
  dest: '{{ traefik_install_dir }}/traefik'
",data/repos/fastgeert/ansible_traefik/tasks/main.yml,ansible_traefik,105,name: download Traefik,https://old-galaxy.ansible.com/fastgeert/ansible_traefik,MIT,fastgeert,"name: download Traefik package

Answer: get_url:
  url: https://github.com/containous/traefik/releases/download/v{{ traefik_version }}/{{
    traefik_package }}
  dest: /usr/local/src/traefik_{{ traefik_version }}_linux_{{ traefik_arch }}.zip
",0.8597119450569153,0.5341263268732837
1392,"command: /bin/bash -c ""/usr/sbin/realm discover  -v""
register: realm_discover_results
tags: ad
",data/repos/ralphbrynard/ansible_role_domain_join/tasks/main.yml,ansible_role_domain_join,36,name: Discover realm,https://old-galaxy.ansible.com/ralphbrynard/ansible_role_domain_join,,ralphbrynard,"name: Discover realm certificates

Answer: command: openssl ca -config ""/root/CA/openssl.cnf"" -extensions usr_cert -notext -batch
  -in ""/root/CA/certs/INDIGOVR-{{ INDIGOVR_NODE_TYPE }}-{{ ansible_fqdn }}.csr"" -out
  ""/root/CA/certs/INDIGOVR-{{ INDIGOVR_NODE_TYPE }}-{{ ansible_fqdn }}.crt""
args:
  creates: /root/CA/certs/INDIGOVR-{{ INDIGOVR_NODE_TYPE }}-{{ ansible_fqdn }}.crt
",0.6676569581031799,0.1003734270604615
1393,"copy:
  src: docker_mongo_backup.sh
  dest: /usr/local/bin/
  mode: '700'
",data/repos/one_mind/ansible_mongo_backup/tasks/create_configs.yml,ansible_mongo_backup,33,name: Copy backup executable file,https://old-galaxy.ansible.com/one_mind/ansible_mongo_backup,,one_mind,"name: Copy backup executable file to /usr/bin

Answer: copy:
  src: /tmp/ansible-tower-setup-3.2.2/backup.sh
  dest: /usr/bin/backup.sh
  owner: root
  group: root
  mode: '0777'
",0.8254815936088562,0.27730680994752066
1394,"unarchive:
  remote_src: true
  src: /tmp/bluemix_cli.tar.gz
  dest: /tmp/
",data/repos/cwill747/bluemix-cli/tasks/main.yml,bluemix-cli,27,name: Bluemix CLI | Unarchive,https://old-galaxy.ansible.com/cwill747/bluemix-cli,MIT,cwill747,"name: Bluemix CLI | Unarchive

Answer: unarchive:
  src: https://bluemix.net/cli/linux/amd64/bluemix-cli
  dest: /usr/local/bin
  remote_src: true
  mode: 493
become: true
when: not bazel_bin.stat.exists
",0.8164463639259338,0.2734584027151862
1395,"assert:
  that:
  - result is success
  - result is changed
",data/repos/elektra_initiative/libelektra/integration/targets/mounting/tasks/mount-simple.yml,libelektra,69,name: Assert mounting task successful,https://old-galaxy.ansible.com/elektra_initiative/libelektra,,elektra_initiative,"name: Assert mounting task successful

Answer: assert:
  that:
  - result.changed == true
  - result.data.mountpoint == ""/mnt/hg""
",0.7444373965263367,0.37305407846094046
1396,"become: true
template:
  src: systemd.service.j2
  dest: /etc/systemd/system/.service
notify:
- reload systemd daemon
- restart service
",data/repos/chameleon/docker_service/tasks/main.yml,docker_service,870,name: Install service definition.,https://old-galaxy.ansible.com/chameleon/docker_service,"Apache-2.0-Short,Apache-2.0",chameleon,"name: Install service definition.

Answer: template:
  src: coturn.service.j2
  dest: /etc/systemd/system/coturn.service
  owner: root
  group: root
  mode: 420
notify: restart coturn
",0.8354897499084473,0.5041395393851408
1397,"apt:
  name: dbus
  state: present
",data/repos/tobiasmende/ansible-common-role/tasks/configure_basics.yml,ansible-common-role,13,name: Install Prequisites,https://old-galaxy.ansible.com/tobiasmende/ansible-common-role,,tobiasmende,"name: Install Prequisites

Answer: yum:
  name:
  - git
  - gcc
  - make
  - openssl-devel
  - openssl
become: true
",0.6847876310348511,0.13471307046576697
1398,"user: name=u_karaf group=karaf state=present
tags:
- install
",data/repos/michaeljohn32/fedora_commons/tasks/karaf.yml,fedora_commons,19,name: karaf | Create karaf user,https://old-galaxy.ansible.com/michaeljohn32/fedora_commons,,michaeljohn32,"name: karaf | Create karaf user

Answer: user: name=""karaf"" shell=/bin/false system=yes
",0.7707436084747314,0.28903686249643573
1399,"yum:
  name: docker-ce-17.03.1.ce
  state: present
",data/repos/m31271n/docker/tasks/main.yml,docker,20,name: ensure docker is installed,https://old-galaxy.ansible.com/m31271n/docker,MIT,m31271n,"name: ensure docker is installed

Answer: yum:
  name:
  - docker-ce
  - docker-ce-cli
  - containerd.io
  state: present
register: result
until: result is success
retries: 5
delay: 5
changed_when: false
",0.7584823966026306,0.19435854333895933
